date_year,samplesizeunit,class,scientificname,institutioncode,shoredistance,flags,maximumdepthinmeters,date_start,minimumdepthinmeters,subclass,basisofrecord,sss,sex,sst,family,kingdom,occurrenceid,bathymetry,date_end,species,genus,waterbody,vernacularname,id_node,name,lon,lat,city,country
1995,desconocido,Mammalia,Tursiops truncatus,sin datos,562,sin observaciones,0.0,1995-06-18,0.0,Theria,HumanObservation,34.6,,10.11,Delphinidae,Animalia,SWF_13_161750_1,13.4,1995-06-18,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2012,desconocido,Mammalia,Tursiops truncatus,Gray Whales Count,343,['NO_DEPTH'],,2012-04-03,,Theria,HumanObservation,33.44,,15.17,Delphinidae,Animalia,861_566,12.0,2012-04-03,Tursiops truncatus,Tursiops,"USA,Pacific Ocean,Southern California Bight,Santa Barbara Channel,nearshore,Counter Point,Coal Oil Point Reserve,UCSB",Bottlenose dolphin,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2020,desconocido,Mammalia,Tursiops truncatus,sin datos,129,sin observaciones,0.0,2020-05-25,0.0,Theria,HumanObservation,34.4,,10.12,Delphinidae,Animalia,SWF_13_63689_2,-1.0,2020-05-25,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2000,desconocido,Mammalia,Tursiops truncatus,"The Dolphin Project, Inc.",-669,"['NO_DEPTH', 'ON_LAND']",,2000-10-14,,Theria,HumanObservation,34.63,,22.22,Delphinidae,Animalia,304_2366,-7.0,2000-10-14,Tursiops truncatus,Tursiops,"Atlantic,Atlantic Ocean,East coast,estuarine waters,USA,United States Of America,Georgia",Bottlenose dolphin,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2013,desconocido,Mammalia,Tursiops truncatus,SeaWatchFoundation,508,sin observaciones,0.0,2013-06-25,0.0,Theria,HumanObservation,35.07,,10.89,Delphinidae,Animalia,SWF_13_213326_1,4.4,2013-06-25,Tursiops truncatus,Tursiops,,Bottlenose dolphin,f92d5d7f-47a6-4605-9fd0-a8538dfde3fd,OBIS UK,-4.1413264,50.3642993,Plymouth,United Kingdom
1991,desconocido,Mammalia,Tursiops truncatus,sin datos,189,sin observaciones,0.0,1991-06-02,0.0,Theria,HumanObservation,34.0,,9.75,Delphinidae,Animalia,SWF_13_293305_1,19.6,1991-06-02,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2019,desconocido,Mammalia,Tursiops truncatus,TMMSN,2566,['NO_DEPTH'],,2019-06-03,,Theria,HumanObservation,30.71,,23.28,Delphinidae,Animalia,2166_1412,2.0,2019-06-03,Tursiops truncatus,Tursiops,"Taxas,Gulf of Mexico,Galveston Bay,Sabine Lake",Bottlenose dolphin,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2014,desconocido,Mammalia,Tursiops truncatus,sin datos,81,['NO_DEPTH'],,2014-07-30,,Theria,HumanObservation,32.89,,24.39,Delphinidae,Animalia,dolphins_sitting_038,-1.0,2014-07-30,Tursiops truncatus,Tursiops,South Pacific Ocean,Bottlenose dolphin,ab4338af-28d1-402b-a01a-4caa41f90fc3,OBIS CPPS,-79.9199994,-2.1696643,Guayaquil,Ecuador
2006,desconocido,Mammalia,Tursiops truncatus,SeaWatchFoundation,248,sin observaciones,0.0,2006-07-07,0.0,Theria,HumanObservation,34.56,,12.69,Delphinidae,Animalia,SWF_13_47154_1,3.0,2006-07-07,Tursiops truncatus,Tursiops,,Bottlenose dolphin,f92d5d7f-47a6-4605-9fd0-a8538dfde3fd,OBIS UK,-4.1413264,50.3642993,Plymouth,United Kingdom
2009,desconocido,Mammalia,Tursiops truncatus,SeaWatchFoundation,605,sin observaciones,0.0,2009-09-08,0.0,Theria,HumanObservation,34.04,,12.01,Delphinidae,Animalia,SWF_13_186809_2,3.4,2009-09-08,Tursiops truncatus,Tursiops,,Bottlenose dolphin,f92d5d7f-47a6-4605-9fd0-a8538dfde3fd,OBIS UK,-4.1413264,50.3642993,Plymouth,United Kingdom
2006,desconocido,Mammalia,Tursiops truncatus,SeaWatchFoundation,526,sin observaciones,0.0,2006-10-09,0.0,Theria,HumanObservation,34.74,,9.75,Delphinidae,Animalia,SWF_13_280462_1,11.6,2006-10-09,Tursiops truncatus,Tursiops,,Bottlenose dolphin,f92d5d7f-47a6-4605-9fd0-a8538dfde3fd,OBIS UK,-4.1413264,50.3642993,Plymouth,United Kingdom
2018,desconocido,Mammalia,Tursiops truncatus,sin datos,42,sin observaciones,0.0,2018-07-02,0.0,Theria,HumanObservation,34.04,,12.01,Delphinidae,Animalia,SWF_13_228956_1,-14.0,2018-07-02,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2006,desconocido,Mammalia,Tursiops truncatus,"Department of Environmental Services & Housing, Cyngor Sir Ceredigion County Council",244,['NO_DEPTH'],,2006-08-25,,Theria,HumanObservation,34.12,,11.93,Delphinidae,Animalia,716_1680,14.6,2006-08-25,Tursiops truncatus,Tursiops,"Cardigan Bay,West Wales",Bottlenose dolphin,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2020,desconocido,Mammalia,Tursiops truncatus,SeaWatchFoundation,205,sin observaciones,0.0,2020-10-22,0.0,Theria,HumanObservation,34.36,,10.23,Delphinidae,Animalia,SWF_13_61428_3,3.4,2020-10-22,Tursiops truncatus,Tursiops,,Bottlenose dolphin,f92d5d7f-47a6-4605-9fd0-a8538dfde3fd,OBIS UK,-4.1413264,50.3642993,Plymouth,United Kingdom
2008,desconocido,Mammalia,Tursiops truncatus,SeaWatchFoundation,641,sin observaciones,0.0,2008-05-04,0.0,Theria,HumanObservation,35.11,,11.36,Delphinidae,Animalia,SWF_13_51686_1,8.8,2008-05-04,Tursiops truncatus,Tursiops,,Bottlenose dolphin,f92d5d7f-47a6-4605-9fd0-a8538dfde3fd,OBIS UK,-4.1413264,50.3642993,Plymouth,United Kingdom
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,39117,['NO_DEPTH'],,2012-06-18,,Theria,MachineObservation,34.66,Male,12.89,Phocidae,Animalia,2026_45824,74.0,2012-06-18,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,15945,['NO_DEPTH'],,2012-08-29,,Theria,MachineObservation,35.17,Male,12.89,Phocidae,Animalia,2028_90288,100.0,2012-08-29,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2011,desconocido,Mammalia,Halichoerus grypus,CEBC,12856,['NO_DEPTH'],,2011-11-07,,Theria,MachineObservation,35.22,Male,13.54,Phocidae,Animalia,2028_70633,50.4,2011-11-07,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2013,desconocido,Mammalia,Halichoerus grypus,CEBC,94504,['NO_DEPTH'],,2013-09-07,,Theria,MachineObservation,35.2,Male,13.22,Phocidae,Animalia,2028_98246,112.0,2013-09-07,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2013,desconocido,Mammalia,Halichoerus grypus,CEBC,1365,['NO_DEPTH'],,2013-07-05,,Theria,MachineObservation,35.15,Male,12.95,Phocidae,Animalia,2028_117058,3.4,2013-07-05,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
1995,desconocido,Mammalia,Halichoerus grypus,sin datos,-887,"['NO_DEPTH', 'ON_LAND']",,1995-06-12,,Theria,HumanObservation,7.51,,9.9,Phocidae,Animalia,TAXA-4603,-6.0,1995-06-12,Halichoerus grypus,Halichoerus,,Grey seal,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,3370,['NO_DEPTH'],,2012-09-27,,Theria,MachineObservation,30.34,Male,12.13,Phocidae,Animalia,2026_23997,1.2,2012-09-27,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2013,desconocido,Mammalia,Halichoerus grypus,CEBC,-184,"['NO_DEPTH', 'ON_LAND']",,2013-01-23,,Theria,MachineObservation,32.29,Male,11.35,Phocidae,Animalia,2026_27536,-3.6,2013-01-23,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,11642,['NO_DEPTH'],,2012-08-04,,Theria,MachineObservation,34.11,Male,12.48,Phocidae,Animalia,2026_47873,-2.0,2012-08-04,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2013,desconocido,Mammalia,Halichoerus grypus,CEBC,63492,['NO_DEPTH'],,2013-07-07,,Theria,MachineObservation,35.23,Male,13.34,Phocidae,Animalia,2028_109067,106.4,2013-07-07,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2011,desconocido,Mammalia,Halichoerus grypus,CEBC,8829,['NO_DEPTH'],,2011-06-25,,Theria,MachineObservation,35.2,Male,13.2,Phocidae,Animalia,2028_36160,57.4,2011-06-25,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,11838,['NO_DEPTH'],,2012-08-02,,Theria,MachineObservation,34.07,Male,12.56,Phocidae,Animalia,2026_35112,41.0,2012-08-02,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2018,desconocido,Mammalia,Halichoerus grypus,sin datos,721,['NO_DEPTH'],,2018-05-22,,Theria,HumanObservation,5.95,,8.05,Phocidae,Animalia,TAXA-12719,16.2,2018-05-22,Halichoerus grypus,Halichoerus,,Grey seal,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2011,desconocido,Mammalia,Halichoerus grypus,CEBC,344,['NO_DEPTH'],,2011-08-31,,Theria,MachineObservation,35.17,Male,13.12,Phocidae,Animalia,2028_31719,5.0,2011-08-31,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2013,desconocido,Mammalia,Halichoerus grypus,CEBC,4174,['NO_DEPTH'],,2013-10-16,,Theria,MachineObservation,35.15,Male,12.94,Phocidae,Animalia,2028_112699,78.4,2013-10-16,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2021,desconocido,Mammalia,Halichoerus grypus,sin datos,97,sin observaciones,0.0,2021-06-16,0.0,Theria,HumanObservation,34.12,,11.93,Phocidae,Animalia,SWF_13_69478_1,7.4,2021-06-16,Halichoerus grypus,Halichoerus,,Grey seal,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,13392,['NO_DEPTH'],,2012-09-28,,Theria,MachineObservation,33.82,Male,12.62,Phocidae,Animalia,2026_11338,22.4,2012-09-28,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2024,desconocido,Mammalia,Halichoerus grypus,SeaWatchFoundation,-30,['ON_LAND'],0.0,2024-05-26,0.0,Theria,HumanObservation,33.97,,11.39,Phocidae,Animalia,SWF_13_19754_1,-14.0,2024-05-26,Halichoerus grypus,Halichoerus,,Grey seal,f92d5d7f-47a6-4605-9fd0-a8538dfde3fd,OBIS UK,-4.1413264,50.3642993,Plymouth,United Kingdom
2024,desconocido,Mammalia,Halichoerus grypus,sin datos,-30,['ON_LAND'],0.0,2024-07-01,0.0,Theria,HumanObservation,34.15,,11.64,Phocidae,Animalia,SWF_13_20346_1,-3.0,2024-07-01,Halichoerus grypus,Halichoerus,,Grey seal,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2011,desconocido,Mammalia,Halichoerus grypus,CEBC,28508,['NO_DEPTH'],,2011-09-03,,Theria,MachineObservation,35.09,Male,11.18,Phocidae,Animalia,2028_78485,54.4,2011-09-03,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
1991,desconocido,Mammalia,Halichoerus grypus,sin datos,2002,['NO_DEPTH'],,1991-05-25,,Theria,HumanObservation,6.32,,8.52,Phocidae,Animalia,SharkGreyseal-EVENT-1249:SAMPLE-2385:TAXA-2389,8.4,1991-05-25,Halichoerus grypus,Halichoerus,,Grey seal,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2011,desconocido,Mammalia,Halichoerus grypus,CEBC,35695,['NO_DEPTH'],,2011-10-14,,Theria,MachineObservation,35.33,Male,11.99,Phocidae,Animalia,2028_80673,96.2,2011-10-14,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2011,desconocido,Mammalia,Halichoerus grypus,CEBC,13362,['NO_DEPTH'],,2011-08-15,,Theria,MachineObservation,35.21,Male,13.47,Phocidae,Animalia,2028_66472,55.4,2011-08-15,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,1390,['NO_DEPTH'],,2012-07-03,,Theria,MachineObservation,35.15,Male,12.95,Phocidae,Animalia,2028_88200,6.0,2012-07-03,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2013,desconocido,Mammalia,Halichoerus grypus,CEBC,50,['NO_DEPTH'],,2013-08-03,,Theria,MachineObservation,35.15,Male,12.95,Phocidae,Animalia,2028_118115,-8.0,2013-08-03,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
1991,desconocido,Mammalia,Halichoerus grypus,sin datos,-887,"['NO_DEPTH', 'ON_LAND']",,1991-06-20,,Theria,HumanObservation,7.51,,9.9,Phocidae,Animalia,SharkGreyseal-EVENT-1376:SAMPLE-2683:TAXA-2687,-6.0,1991-06-20,Halichoerus grypus,Halichoerus,,Grey seal,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2011,desconocido,Mammalia,Halichoerus grypus,CEBC,693,['NO_DEPTH'],,2011-08-19,,Theria,MachineObservation,35.17,Male,13.06,Phocidae,Animalia,2028_21112,14.0,2011-08-19,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,741,['NO_DEPTH'],,2012-06-22,,Theria,MachineObservation,34.01,Male,12.65,Phocidae,Animalia,2026_13002,4.4,2012-06-22,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2014,desconocido,Mammalia,Halichoerus grypus,CEBC,2916,['NO_DEPTH'],,2014-01-05,,Theria,MachineObservation,35.15,Male,13.35,Phocidae,Animalia,2028_114878,37.0,2014-01-05,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,6110,['NO_DEPTH'],,2012-09-18,,Theria,MachineObservation,34.38,Male,13.0,Phocidae,Animalia,2026_4071,6.4,2012-09-18,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2011,desconocido,Mammalia,Halichoerus grypus,CEBC,458,['NO_DEPTH'],,2011-10-22,,Theria,MachineObservation,35.17,Male,12.98,Phocidae,Animalia,2028_25608,0.0,2011-10-22,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2011,desconocido,Mammalia,Halichoerus grypus,CEBC,1456,['NO_DEPTH'],,2011-11-15,,Theria,MachineObservation,35.15,Male,13.19,Phocidae,Animalia,2028_15128,15.4,2011-11-15,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,4998,['NO_DEPTH'],,2012-09-04,,Theria,MachineObservation,35.16,Male,12.86,Phocidae,Animalia,2028_90567,90.0,2012-09-04,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
1993,desconocido,Mammalia,Halichoerus grypus,"Sea Mammal Research Unit, University of St. Andrews",4066,['NO_DEPTH'],,1993-07-31,,Theria,MachineObservation,33.78,,9.83,Phocidae,Animalia,71_234,10.0,1993-07-31,Halichoerus grypus,Halichoerus,,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,387,['NO_DEPTH'],,2012-10-09,,Theria,MachineObservation,33.97,Male,12.68,Phocidae,Animalia,2026_16372,-1.6,2012-10-09,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2013,desconocido,Mammalia,Halichoerus grypus,CEBC,587,['NO_DEPTH'],,2013-08-15,,Theria,MachineObservation,35.17,Male,13.12,Phocidae,Animalia,2028_110285,18.4,2013-08-15,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2013,desconocido,Mammalia,Halichoerus grypus,CEBC,1394,['NO_DEPTH'],,2013-12-29,,Theria,MachineObservation,35.15,Male,12.95,Phocidae,Animalia,2028_124251,0.4,2013-12-29,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2011,desconocido,Mammalia,Halichoerus grypus,CEBC,38,['NO_DEPTH'],,2011-06-20,,Theria,MachineObservation,35.17,Male,12.98,Phocidae,Animalia,2028_7309,-2.0,2011-06-20,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2013,desconocido,Mammalia,Halichoerus grypus,CEBC,17,['NO_DEPTH'],,2013-11-20,,Theria,MachineObservation,35.17,Male,12.98,Phocidae,Animalia,2028_122604,-1.0,2013-11-20,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,9803,['NO_DEPTH'],,2012-08-24,,Theria,MachineObservation,32.67,Male,11.86,Phocidae,Animalia,2026_22727,21.8,2012-08-24,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
1991,desconocido,Mammalia,Halichoerus grypus,"Sea Mammal Research Unit, University of St. Andrews",20576,['NO_DEPTH'],,1991-10-01,,Theria,MachineObservation,34.45,,10.18,Phocidae,Animalia,71_8889,67.4,1991-10-01,Halichoerus grypus,Halichoerus,,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,11842,['NO_DEPTH'],,2012-07-29,,Theria,MachineObservation,34.11,Male,12.48,Phocidae,Animalia,2026_34996,-2.4,2012-07-29,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,639,['NO_DEPTH'],,2012-10-19,,Theria,MachineObservation,34.01,Male,12.65,Phocidae,Animalia,2026_58858,8.0,2012-10-19,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2011,desconocido,Mammalia,Halichoerus grypus,CEBC,125510,['NO_DEPTH'],,2011-09-29,,Theria,MachineObservation,35.17,Male,13.04,Phocidae,Animalia,2028_41815,121.0,2011-09-29,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2011,desconocido,Mammalia,Halichoerus grypus,CEBC,9299,['NO_DEPTH'],,2011-12-02,,Theria,MachineObservation,34.84,Male,12.07,Phocidae,Animalia,2028_45558,39.6,2011-12-02,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2012,desconocido,Mammalia,Halichoerus grypus,CEBC,3381,['NO_DEPTH'],,2012-10-01,,Theria,MachineObservation,33.97,Male,12.68,Phocidae,Animalia,2026_24169,17.4,2012-10-01,Halichoerus grypus,Halichoerus,Baie de Somme,Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2011,desconocido,Mammalia,Halichoerus grypus,CEBC,1295,['NO_DEPTH'],,2011-11-20,,Theria,MachineObservation,35.17,Male,13.12,Phocidae,Animalia,2028_15405,-1.0,2011-11-20,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
1994,desconocido,Mammalia,Halichoerus grypus,sin datos,-887,"['NO_DEPTH', 'ON_LAND']",,1994-07-03,,Theria,HumanObservation,7.51,,9.9,Phocidae,Animalia,TAXA-4126,-6.0,1994-07-03,Halichoerus grypus,Halichoerus,,Grey seal,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2011,desconocido,Mammalia,Halichoerus grypus,CEBC,20,['NO_DEPTH'],,2011-11-24,,Theria,MachineObservation,35.09,Male,12.11,Phocidae,Animalia,2028_45178,-45.0,2011-11-24,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2011,desconocido,Mammalia,Halichoerus grypus,CEBC,573,['NO_DEPTH'],,2011-07-24,,Theria,MachineObservation,35.17,Male,12.98,Phocidae,Animalia,2028_19195,5.4,2011-07-24,Halichoerus grypus,Halichoerus,"Molene Archipelago,Iroise Sea,English Channel,Irish Sea,Ireland,UK",Grey seal,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
